homeDec,awayDec,combinedOdds
0.5391705069124424,0.4830917874396135,0.5280393597364145
0.5391705069124424,0.4830917874396135,0.5280393597364145
0.6078431372549019,0.4166666666666667,0.5955882352941176
0.4444444444444444,0.588477366255144,0.42798353909465026
0.6,0.4424778761061947,0.5787610619469027
0.5238095238095238,0.5238095238095238,0.5
0.6226415094339622,0.40816326530612246,0.6072391220639198
0.6,0.425531914893617,0.5872340425531914
0.45871559633027525,0.5614035087719298,0.4486560437791728
0.6875,0.3508771929824561,0.6683114035087719
0.5121951219512195,0.5121951219512195,0.5
0.5575221238938053,0.46296296296296297,0.5472795804654211
0.5238095238095238,0.5238095238095238,0.5
0.574468085106383,0.47619047619047616,0.5491388044579535
0.6428571428571429,0.38461538461538464,0.6291208791208791
0.3389830508474576,0.7058823529411765,0.3165503489531405
0.43478260869565216,0.6,0.41739130434782606
0.47619047619047616,0.5454545454545454,0.4653679653679653
0.43859649122807015,0.6047430830039525,0.41692670411205884
0.5850622406639004,0.45454545454545453,0.565258393059223
0.7058823529411765,0.3389830508474576,0.6834496510468594
0.5412844036697247,0.4807692307692308,0.530257586450247
0.6,0.425531914893617,0.5872340425531914
0.574468085106383,0.4444444444444444,0.5650118203309693
0.6296296296296297,0.4149377593360996,0.607345935146765
0.6153846153846154,0.40816326530612246,0.6036106750392465
0.504950495049505,0.5192307692307693,0.4928598629093679
0.5652173913043478,0.47619047619047616,0.5445134575569358
0.5121951219512195,0.5121951219512195,0.5
0.6402877697841727,0.4065040650406504,0.6168918523717611
0.7297297297297297,0.3125,0.7086148648648648
0.6226415094339622,0.4166666666666667,0.6029874213836478
0.6491228070175439,0.3952569169960474,0.6269329450107483
0.5348837209302325,0.5121951219512195,0.5113442994895064
0.5348837209302325,0.4878048780487805,0.523539421440726
0.5918367346938775,0.4444444444444444,0.5736961451247166
0.6363636363636364,0.40816326530612246,0.614100185528757
0.6226415094339622,0.4166666666666667,0.6029874213836478
0.6491228070175439,0.39215686274509803,0.628482972136223
0.6226415094339622,0.4,0.6113207547169811
0.46511627906976744,0.574468085106383,0.44532409698169223
0.7461928934010152,0.29850746268656714,0.7238427153572241
0.5833333333333334,0.4608294930875576,0.5612519201228879
0.5833333333333334,0.45454545454545453,0.5643939393939394
0.5121951219512195,0.5121951219512195,0.5
0.38461538461538464,0.6551724137931034,0.36472148541114063
0.6254681647940075,0.40816326530612246,0.6086524497439425
0.5652173913043478,0.47619047619047616,0.5445134575569358
0.574468085106383,0.4444444444444444,0.5650118203309693
0.41841004184100417,0.6226415094339622,0.3978842662035209
0.5454545454545454,0.5,0.5227272727272727
0.5652173913043478,0.47619047619047616,0.5445134575569358
0.6551724137931034,0.390625,0.6322737068965517
0.5238095238095238,0.5,0.511904761904762
0.6551724137931034,0.390625,0.6322737068965517
0.5283018867924528,0.49504950495049505,0.516626190920979
0.5,0.5454545454545454,0.4772727272727273
0.6,0.43478260869565216,0.5826086956521739
0.574468085106383,0.46511627906976744,0.5546759030183078
0.425531914893617,0.6153846153846154,0.40507364975450083
0.5555555555555556,0.46511627906976744,0.5452196382428941
0.5833333333333334,0.45454545454545453,0.5643939393939394
0.574468085106383,0.46511627906976744,0.5546759030183078
0.3448275862068966,0.696969696969697,0.3239289446185998
0.5918367346938775,0.4444444444444444,0.5736961451247166
0.3333333333333333,0.7142857142857143,0.3095238095238095
0.5348837209302325,0.5121951219512195,0.5113442994895064
0.5238095238095238,0.5238095238095238,0.5
0.39215686274509803,0.6363636363636364,0.3778966131907308
0.5708154506437768,0.4484304932735426,0.5611924786851171
0.5121951219512195,0.5348837209302325,0.48865570051049345
0.6,0.43478260869565216,0.5826086956521739
0.6491228070175439,0.39215686274509803,0.628482972136223
0.5575221238938053,0.46296296296296297,0.5472795804654211
0.4444444444444444,0.5918367346938775,0.42630385487528344
0.6078431372549019,0.4166666666666667,0.5955882352941176
0.6491228070175439,0.37735849056603776,0.635882158225753
0.5238095238095238,0.5,0.511904761904762
0.5024875621890548,0.5215311004784688,0.49047823085529296
0.6153846153846154,0.425531914893617,0.5949263502454992
0.54337899543379,0.4784688995215311,0.5324550479561294
0.5238095238095238,0.5238095238095238,0.5
0.6666666666666666,0.37037037037037035,0.6481481481481481
0.5575221238938053,0.4854368932038835,0.5360426153449609
0.7222222222222222,0.3225806451612903,0.6998207885304659
0.6415770609318996,0.4,0.6207885304659497
0.37037037037037035,0.6666666666666666,0.35185185185185186
0.5454545454545454,0.5,0.5227272727272727
0.5238095238095238,0.5238095238095238,0.5
0.4878048780487805,0.5555555555555556,0.46612466124661245
0.5454545454545454,0.5,0.5227272727272727
0.6363636363636364,0.4,0.6181818181818182
0.5614035087719298,0.45871559633027525,0.5513439562208273
0.45454545454545453,0.5833333333333334,0.4356060606060606
0.5918367346938775,0.45045045045045046,0.5706931421217135
0.5,0.5454545454545454,0.4772727272727273
0.5,0.5454545454545454,0.4772727272727273
0.5238095238095238,0.5,0.511904761904762
0.6491228070175439,0.37735849056603776,0.635882158225753
0.6428571428571429,0.4032258064516129,0.619815668202765
0.5652173913043478,0.45454545454545453,0.5553359683794467
0.6296296296296297,0.39215686274509803,0.6187363834422658
0.574468085106383,0.46511627906976744,0.5546759030183078
0.5918367346938775,0.4444444444444444,0.5736961451247166
0.3448275862068966,0.696969696969697,0.3239289446185998
0.5454545454545454,0.47619047619047616,0.5346320346320346
0.6153846153846154,0.425531914893617,0.5949263502454992
0.574468085106383,0.46511627906976744,0.5546759030183078
0.4608294930875576,0.5833333333333334,0.4387480798771122
0.7368421052631579,0.30303030303030304,0.7169059011164274
0.6774193548387096,0.36363636363636365,0.656891495601173
0.6666666666666666,0.37037037037037035,0.6481481481481481
0.5283018867924528,0.49504950495049505,0.516626190920979
0.6666666666666666,0.37037037037037035,0.6481481481481481
0.5348837209302325,0.5121951219512195,0.5113442994895064
0.37037037037037035,0.6666666666666666,0.35185185185185186
0.6,0.43478260869565216,0.5826086956521739
0.5,0.5454545454545454,0.4772727272727273
0.5348837209302325,0.4878048780487805,0.523539421440726
0.3225806451612903,0.7222222222222222,0.300179211469534
0.7101449275362319,0.3333333333333333,0.6884057971014493
0.4716981132075472,0.5495495495495496,0.4610742818289988
0.6153846153846154,0.425531914893617,0.5949263502454992
0.5238095238095238,0.5238095238095238,0.5
0.3125,0.7297297297297297,0.2913851351351351
0.5,0.5454545454545454,0.4772727272727273
0.5192307692307693,0.504950495049505,0.5071401370906322
0.4878048780487805,0.5555555555555556,0.46612466124661245
0.6226415094339622,0.41841004184100417,0.602115733796479
0.5614035087719298,0.45871559633027525,0.5513439562208273
0.5348837209302325,0.5121951219512195,0.5113442994895064
0.5535714285714286,0.4672897196261682,0.5431408544726302
0.5652173913043478,0.46511627906976744,0.5500505561172901
0.5,0.5238095238095238,0.48809523809523814
0.7297297297297297,0.3125,0.7086148648648648
0.6428571428571429,0.4032258064516129,0.619815668202765
0.36363636363636365,0.6774193548387096,0.343108504398827
0.45248868778280543,0.5670995670995671,0.4426945603416192
0.6078431372549019,0.43478260869565216,0.5865302642796248
0.6666666666666666,0.37037037037037035,0.6481481481481481
0.3125,0.7297297297297297,0.2913851351351351
0.6078431372549019,0.4166666666666667,0.5955882352941176
0.6,0.43478260869565216,0.5826086956521739
0.696969696969697,0.3448275862068966,0.6760710553814002
0.5238095238095238,0.5238095238095238,0.5
0.6,0.43478260869565216,0.5826086956521739
0.5833333333333334,0.45454545454545453,0.5643939393939394
0.5,0.5238095238095238,0.48809523809523814
0.7142857142857143,0.3225806451612903,0.695852534562212
0.6078431372549019,0.4166666666666667,0.5955882352941176
0.3076923076923077,0.7333333333333333,0.28717948717948727
0.5555555555555556,0.4878048780487805,0.5338753387533876
0.6453900709219859,0.4,0.6226950354609929
0.7222222222222222,0.3225806451612903,0.6998207885304659
0.5348837209302325,0.4878048780487805,0.523539421440726
0.36363636363636365,0.6774193548387096,0.343108504398827
0.45454545454545453,0.5652173913043478,0.4446640316205534
0.6774193548387096,0.36363636363636365,0.656891495601173
0.7142857142857143,0.32786885245901637,0.6932084309133489
0.6,0.43478260869565216,0.5826086956521739
0.5689655172413793,0.4608294930875576,0.5540680120769109
0.6666666666666666,0.37037037037037035,0.6481481481481481
0.5412844036697247,0.49504950495049505,0.5231174493596148
0.5918367346938775,0.45045045045045046,0.5706931421217135
0.574468085106383,0.4694835680751174,0.5524922585156329
0.45045045045045046,0.5918367346938775,0.42930685787828643
0.5,0.5454545454545454,0.4772727272727273
0.5495495495495496,0.4716981132075472,0.5389257181710012
0.7142857142857143,0.3333333333333333,0.6904761904761905
0.43478260869565216,0.6078431372549019,0.4134697357203751
0.6491228070175439,0.4032258064516129,0.6229485002829656
0.4424778761061947,0.6,0.4212389380530974
0.7142857142857143,0.3225806451612903,0.695852534562212
0.5348837209302325,0.5121951219512195,0.5113442994895064
0.6551724137931034,0.390625,0.6322737068965517
0.5238095238095238,0.5238095238095238,0.5
0.45454545454545453,0.5833333333333334,0.4356060606060606
0.5652173913043478,0.47619047619047616,0.5445134575569358
0.5652173913043478,0.45454545454545453,0.5553359683794467
0.6428571428571429,0.38461538461538464,0.6291208791208791
0.5708154506437768,0.4484304932735426,0.5611924786851171
0.5348837209302325,0.5121951219512195,0.5113442994895064
0.4,0.6296296296296297,0.3851851851851852
0.4,0.6363636363636364,0.38181818181818183
0.5555555555555556,0.4878048780487805,0.5338753387533876
0.4166666666666667,0.6078431372549019,0.4044117647058824
0.6,0.425531914893617,0.5872340425531914
0.75,0.29411764705882354,0.7279411764705882
0.6,0.43478260869565216,0.5826086956521739
0.5,0.5238095238095238,0.48809523809523814
0.5454545454545454,0.5,0.5227272727272727
0.6197718631178707,0.4219409282700422,0.5989154674239142
0.5238095238095238,0.5238095238095238,0.5
0.5121951219512195,0.5121951219512195,0.5
0.75,0.2857142857142857,0.7321428571428572
0.425531914893617,0.6153846153846154,0.40507364975450083
0.5121951219512195,0.5348837209302325,0.48865570051049345
0.5652173913043478,0.45454545454545453,0.5553359683794467
0.6,0.43478260869565216,0.5826086956521739
0.5,0.5454545454545454,0.4772727272727273
0.6527777777777778,0.38461538461538464,0.6340811965811965
0.6363636363636364,0.40816326530612246,0.614100185528757
0.6,0.4424778761061947,0.5787610619469027
0.35714285714285715,0.6875,0.33482142857142855
0.5238095238095238,0.5238095238095238,0.5
0.5348837209302325,0.5121951219512195,0.5113442994895064
0.6,0.425531914893617,0.5872340425531914
0.6078431372549019,0.43478260869565216,0.5865302642796248
0.4424778761061947,0.6,0.4212389380530974
0.6,0.43478260869565216,0.5826086956521739
0.4166666666666667,0.6078431372549019,0.4044117647058824
0.4878048780487805,0.5555555555555556,0.46612466124661245
0.6296296296296297,0.4,0.6148148148148148
0.5918367346938775,0.45045045045045046,0.5706931421217135
0.5348837209302325,0.4878048780487805,0.523539421440726
0.4672897196261682,0.576271186440678,0.4455092665927451
0.5391705069124424,0.5073891625615764,0.515890672175433
0.5,0.5454545454545454,0.4772727272727273
0.5918367346938775,0.45045045045045046,0.5706931421217135
0.6296296296296297,0.39215686274509803,0.6187363834422658
0.425531914893617,0.6,0.4127659574468085
0.5454545454545454,0.5,0.5227272727272727
0.45045045045045046,0.5918367346938775,0.42930685787828643
0.45045045045045046,0.5918367346938775,0.42930685787828643
0.5238095238095238,0.5238095238095238,0.5
0.6666666666666666,0.37037037037037035,0.6481481481481481
0.7142857142857143,0.3225806451612903,0.695852534562212
0.5555555555555556,0.4878048780487805,0.5338753387533876
0.5652173913043478,0.45454545454545453,0.5553359683794467
0.4149377593360996,0.6296296296296297,0.392654064853235
0.5555555555555556,0.4878048780487805,0.5338753387533876
0.5121951219512195,0.5348837209302325,0.48865570051049345
0.45454545454545453,0.5850622406639004,0.43474160694077707
0.5833333333333334,0.43478260869565216,0.5742753623188406
0.46511627906976744,0.5555555555555556,0.45478036175710596
0.6875,0.35714285714285715,0.6651785714285714
0.5,0.5454545454545454,0.4772727272727273
0.5833333333333334,0.45454545454545453,0.5643939393939394
0.5918367346938775,0.45045045045045046,0.5706931421217135
0.43478260869565216,0.6,0.41739130434782606
0.425531914893617,0.6153846153846154,0.40507364975450083
0.43478260869565216,0.6,0.41739130434782606
0.6428571428571429,0.38461538461538464,0.6291208791208791
0.5327102803738317,0.49019607843137253,0.5212571009712296
0.5238095238095238,0.5,0.511904761904762
0.6,0.43478260869565216,0.5826086956521739
0.4878048780487805,0.5348837209302325,0.47646057855927393
0.5555555555555556,0.4878048780487805,0.5338753387533876
0.6363636363636364,0.4,0.6181818181818182
0.6,0.4424778761061947,0.5787610619469027
0.4424778761061947,0.6,0.4212389380530974
0.7752808988764045,0.2702702702702703,0.7525053143030671
0.6226415094339622,0.4166666666666667,0.6029874213836478
0.5238095238095238,0.5238095238095238,0.5
0.7297297297297297,0.3125,0.7086148648648648
0.46511627906976744,0.5555555555555556,0.45478036175710596
0.423728813559322,0.601593625498008,0.41106759403065696
0.6875,0.35714285714285715,0.6651785714285714
0.5121951219512195,0.5348837209302325,0.48865570051049345
0.5348837209302325,0.5121951219512195,0.5113442994895064
0.5238095238095238,0.5238095238095238,0.5
0.7590361445783133,0.28169014084507044,0.7386730018666214
0.5652173913043478,0.45454545454545453,0.5553359683794467
0.43478260869565216,0.6078431372549019,0.4134697357203751
0.7368421052631579,0.29411764705882354,0.7213622291021672
0.5918367346938775,0.43478260869565216,0.5785270629991127
0.6363636363636364,0.40816326530612246,0.614100185528757
0.47619047619047616,0.5652173913043478,0.4554865424430642
0.5454545454545454,0.5,0.5227272727272727
0.5121951219512195,0.5260663507109005,0.49306438562015953
0.4716981132075472,0.5495495495495496,0.4610742818289988
0.43478260869565216,0.6078431372549019,0.4134697357203751
0.7333333333333333,0.3076923076923077,0.7128205128205128
0.7142857142857143,0.3333333333333333,0.6904761904761905
0.46511627906976744,0.574468085106383,0.44532409698169223
0.49504950495049505,0.5283018867924528,0.48337380907902117
0.6296296296296297,0.40816326530612246,0.6107331821617535
0.5454545454545454,0.5,0.5227272727272727
0.6453900709219859,0.39215686274509803,0.6266166040884439
0.4166666666666667,0.6226415094339622,0.39701257861635225
0.6363636363636364,0.38910505836575876,0.6236292889989388
0.425531914893617,0.6,0.4127659574468085
0.43478260869565216,0.6,0.41739130434782606
0.4878048780487805,0.5555555555555556,0.46612466124661245
0.4878048780487805,0.5348837209302325,0.47646057855927393
0.6491228070175439,0.37735849056603776,0.635882158225753
0.5238095238095238,0.5238095238095238,0.5
0.75,0.29411764705882354,0.7279411764705882
0.75,0.29411764705882354,0.7279411764705882
0.3508771929824561,0.6923076923076923,0.3292847503373819
0.6363636363636364,0.4032258064516129,0.6165689149560117
0.5238095238095238,0.5238095238095238,0.5
0.5,0.5454545454545454,0.4772727272727273
0.4166666666666667,0.6078431372549019,0.4044117647058824
0.5798319327731093,0.46511627906976744,0.5573578268516709
0.6666666666666666,0.37037037037037035,0.6481481481481481
0.574468085106383,0.47619047619047616,0.5491388044579535
0.5652173913043478,0.47619047619047616,0.5445134575569358
0.6296296296296297,0.4,0.6148148148148148
0.696969696969697,0.3448275862068966,0.6760710553814002
0.6666666666666666,0.37037037037037035,0.6481481481481481
0.5555555555555556,0.4878048780487805,0.5338753387533876
0.7142857142857143,0.3333333333333333,0.6904761904761905
0.6,0.425531914893617,0.5872340425531914
0.43478260869565216,0.6,0.41739130434782606
0.6666666666666666,0.37037037037037035,0.6481481481481481
0.5652173913043478,0.47619047619047616,0.5445134575569358
0.5918367346938775,0.45045045045045046,0.5706931421217135
0.6,0.4424778761061947,0.5787610619469027
0.5,0.5238095238095238,0.48809523809523814
0.6491228070175439,0.37735849056603776,0.635882158225753
0.45871559633027525,0.5614035087719298,0.4486560437791728
0.4608294930875576,0.5833333333333334,0.4387480798771122
0.29411764705882354,0.75,0.27205882352941174
0.6363636363636364,0.40816326530612246,0.614100185528757
0.7142857142857143,0.32786885245901637,0.6932084309133489
0.5652173913043478,0.47619047619047616,0.5445134575569358
0.45454545454545453,0.5652173913043478,0.4446640316205534
0.6078431372549019,0.4166666666666667,0.5955882352941176
0.7297297297297297,0.3125,0.7086148648648648
0.6226415094339622,0.4166666666666667,0.6029874213836478
0.4166666666666667,0.6226415094339622,0.39701257861635225
0.5238095238095238,0.5238095238095238,0.5
0.44642857142857145,0.5726495726495726,0.43688949938949945
0.6,0.43478260869565216,0.5826086956521739
0.5555555555555556,0.4878048780487805,0.5338753387533876
0.7058823529411765,0.3333333333333333,0.6862745098039216
0.45454545454545453,0.5833333333333334,0.4356060606060606
0.4444444444444444,0.5918367346938775,0.42630385487528344
0.37037037037037035,0.6666666666666666,0.35185185185185186
0.5555555555555556,0.47619047619047616,0.5396825396825398
0.43478260869565216,0.6078431372549019,0.4134697357203751
0.43478260869565216,0.6078431372549019,0.4134697357203751
0.37037037037037035,0.6666666666666666,0.35185185185185186
0.6078431372549019,0.43478260869565216,0.5865302642796248
0.43478260869565216,0.6,0.41739130434782606
0.39215686274509803,0.6491228070175439,0.3715170278637771
0.5555555555555556,0.4878048780487805,0.5338753387533876
0.5833333333333334,0.45454545454545453,0.5643939393939394
0.5348837209302325,0.4878048780487805,0.523539421440726
0.6047430830039525,0.4166666666666667,0.594038208168643
0.6666666666666666,0.37735849056603776,0.6446540880503144
0.5,0.5454545454545454,0.4772727272727273
0.5121951219512195,0.5348837209302325,0.48865570051049345
0.37037037037037035,0.6666666666666666,0.35185185185185186
0.6666666666666666,0.37037037037037035,0.6481481481481481
0.45045045045045046,0.5918367346938775,0.42930685787828643
0.6610169491525424,0.38461538461538464,0.6382007822685789
0.5348837209302325,0.5121951219512195,0.5113442994895064
0.46511627906976744,0.5555555555555556,0.45478036175710596
0.5918367346938775,0.4444444444444444,0.5736961451247166
0.45454545454545453,0.5833333333333334,0.4356060606060606
0.6491228070175439,0.37735849056603776,0.635882158225753
0.6363636363636364,0.4,0.6181818181818182
0.5,0.5454545454545454,0.4772727272727273
0.3333333333333333,0.7142857142857143,0.3095238095238095
0.6124031007751938,0.411522633744856,0.6004402335151688
0.4,0.6363636363636364,0.38181818181818183
0.45454545454545453,0.5652173913043478,0.4446640316205534
0.425531914893617,0.6153846153846154,0.40507364975450083
0.574468085106383,0.46511627906976744,0.5546759030183078
0.6197718631178707,0.4032258064516129,0.6082730283331289
0.5614035087719298,0.45871559633027525,0.5513439562208273
0.5918367346938775,0.4444444444444444,0.5736961451247166
0.6875,0.35714285714285715,0.6651785714285714
0.4444444444444444,0.574468085106383,0.4349881796690307
0.35714285714285715,0.6875,0.33482142857142855
0.6,0.4424778761061947,0.5787610619469027
0.6254681647940075,0.4166666666666667,0.6044007490636704
0.574468085106383,0.46511627906976744,0.5546759030183078
0.3333333333333333,0.7058823529411765,0.31372549019607837
0.5192307692307693,0.5192307692307693,0.5
0.5238095238095238,0.5238095238095238,0.5
0.5391705069124424,0.4830917874396135,0.5280393597364145
0.4878048780487805,0.5348837209302325,0.47646057855927393
0.7222222222222222,0.3225806451612903,0.6998207885304659
0.696969696969697,0.3448275862068966,0.6760710553814002
0.5370370370370371,0.5,0.5185185185185185
0.6666666666666666,0.37037037037037035,0.6481481481481481
0.5652173913043478,0.47619047619047616,0.5445134575569358
0.39215686274509803,0.6453900709219859,0.37338339591155606
0.5238095238095238,0.5238095238095238,0.5
0.5918367346938775,0.4444444444444444,0.5736961451247166
0.5555555555555556,0.4878048780487805,0.5338753387533876
0.5555555555555556,0.4878048780487805,0.5338753387533876
0.5,0.5454545454545454,0.4772727272727273
0.5594713656387665,0.4608294930875576,0.5493209362756045
0.5283018867924528,0.5192307692307693,0.5045355587808418
0.5798319327731093,0.46511627906976744,0.5573578268516709
0.5833333333333334,0.43478260869565216,0.5742753623188406
0.5073891625615764,0.5169082125603864,0.495240475000595
0.5,0.5238095238095238,0.48809523809523814
0.588477366255144,0.4444444444444444,0.5720164609053499
0.4878048780487805,0.5348837209302325,0.47646057855927393
0.43103448275862066,0.6124031007751938,0.4093156909917134
0.6923076923076923,0.3508771929824561,0.6707152496626181
0.6666666666666666,0.37037037037037035,0.6481481481481481
0.5614035087719298,0.45871559633027525,0.5513439562208273
0.6428571428571429,0.4,0.6214285714285714
0.5145631067961165,0.5327102803738317,0.4909264132111424
0.5391705069124424,0.4830917874396135,0.5280393597364145
0.6428571428571429,0.38461538461538464,0.6291208791208791
0.5024875621890548,0.54337899543379,0.4795542833776324
0.6666666666666666,0.37037037037037035,0.6481481481481481
0.6491228070175439,0.37735849056603776,0.635882158225753
0.43478260869565216,0.6,0.41739130434782606
0.5798319327731093,0.43859649122807015,0.5706177207725196
0.5238095238095238,0.5238095238095238,0.5
0.5348837209302325,0.4878048780487805,0.523539421440726
0.6363636363636364,0.39215686274509803,0.6221033868092691
0.6,0.43478260869565216,0.5826086956521739
0.45454545454545453,0.5833333333333334,0.4356060606060606
0.47393364928909953,0.5475113122171946,0.46321116853595246
0.7333333333333333,0.3076923076923077,0.7128205128205128
0.6875,0.3508771929824561,0.6683114035087719
0.6923076923076923,0.3508771929824561,0.6707152496626181
0.5555555555555556,0.4878048780487805,0.5338753387533876
0.5238095238095238,0.5,0.511904761904762
0.5073891625615764,0.5169082125603864,0.495240475000595
0.5348837209302325,0.5121951219512195,0.5113442994895064
0.5,0.5238095238095238,0.48809523809523814
0.38910505836575876,0.6575342465753424,0.3657854058952082
0.7297297297297297,0.3125,0.7086148648648648
0.4444444444444444,0.574468085106383,0.4349881796690307
0.6428571428571429,0.38461538461538464,0.6291208791208791
0.6363636363636364,0.4,0.6181818181818182
0.5121951219512195,0.5348837209302325,0.48865570051049345
0.7297297297297297,0.3125,0.7086148648648648
0.5515695067264574,0.4694835680751174,0.54104296932567
0.6363636363636364,0.40816326530612246,0.614100185528757
0.5238095238095238,0.5,0.511904761904762
0.47619047619047616,0.5555555555555556,0.46031746031746035
0.574468085106383,0.46511627906976744,0.5546759030183078
0.5652173913043478,0.47619047619047616,0.5445134575569358
0.47619047619047616,0.5454545454545454,0.4653679653679653
0.696969696969697,0.3448275862068966,0.6760710553814002
0.4484304932735426,0.5951417004048583,0.4266443964343422
0.43478260869565216,0.5833333333333334,0.42572463768115937
0.5918367346938775,0.4444444444444444,0.5736961451247166
0.6666666666666666,0.37037037037037035,0.6481481481481481
0.46511627906976744,0.5555555555555556,0.45478036175710596
0.5121951219512195,0.5121951219512195,0.5
0.46511627906976744,0.574468085106383,0.44532409698169223
0.4,0.6363636363636364,0.38181818181818183
0.6168582375478927,0.425531914893617,0.5956631613271378
0.696969696969697,0.3448275862068966,0.6760710553814002
0.5169082125603864,0.5073891625615764,0.504759524999405
0.6153846153846154,0.40816326530612246,0.6036106750392465
0.5238095238095238,0.5238095238095238,0.5
0.5495495495495496,0.4716981132075472,0.5389257181710012
0.6875,0.35714285714285715,0.6651785714285714
